City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Juneau,US,22-06-04 02:12:S,58.3019,-134.4197,80.6,64,40,9.22
279,Boguchany,RU,22-06-04 02:15:S,58.3814,97.4531,46.24,39,7,9.73
280,Zhangye,CN,22-06-04 02:15:S,38.9342,100.4517,71.78,28,53,6.02
281,Husavik,IS,22-06-04 02:16:S,66.0449,-17.3389,39.22,94,71,11.92
282,North Battleford,CA,22-06-04 02:12:S,52.7834,-108.2847,63.68,49,4,5.64
283,Tiksi,RU,22-06-04 02:16:S,71.6872,128.8694,42.64,85,98,6.58
284,Nova Era,BR,22-06-04 02:16:S,-19.75,-43.0375,66.4,88,100,4.47
285,La Paz,BO,22-06-04 02:14:S,-16.5,-68.15,42.78,100,20,9.22
286,Mountain Home,US,22-06-04 02:16:S,43.133,-115.6912,80.08,24,0,8.05
287,Bulolo,PG,22-06-04 02:16:S,-7.2,146.65,84.85,57,36,4.21
288,Kasumkent,RU,22-06-04 02:16:S,41.6773,48.146,67.15,61,42,5.84
289,Faro,PT,22-06-04 02:14:S,37.0194,-7.9322,64.18,82,20,6.91
290,Andros Town,BS,22-06-04 02:16:S,24.7,-77.7667,82.36,76,100,14.5
291,Goundam,ML,22-06-04 02:16:S,16.4145,-3.6708,92.66,25,97,13.35
292,La Ronge,CA,22-06-04 02:16:S,55.1001,-105.2842,61.05,17,0,10.36
293,Vardo,NO,22-06-04 02:16:S,70.3705,31.1107,40.98,100,100,6.91
294,Santana Do Livramento,BR,22-06-04 02:14:S,-30.8908,-55.5328,40.5,94,0,6.35
295,Lagoa,PT,22-06-04 02:16:S,39.05,-27.9833,63.45,91,100,11.01
296,Erenhot,CN,22-06-04 02:16:S,43.6475,111.9767,70.34,16,16,25.95
297,Hokitika,NZ,22-06-04 02:16:S,-42.7167,170.9667,57.85,64,7,5.66
298,Boa Vista,BR,22-06-04 02:16:S,2.8197,-60.6733,82.38,74,75,3.44
299,Qasigiannguit,GL,22-06-04 02:16:S,68.8193,-51.1922,37.65,71,24,3.69
300,Havre,FR,22-06-04 02:16:S,49.5833,0.3333,59.4,94,75,9.22
301,Champerico,GT,22-06-04 02:16:S,14.3,-91.9167,80.38,81,100,4.14
302,El Alto,PE,22-06-04 02:16:S,-4.2714,-81.2147,65.07,80,100,9.31
303,Berwick,US,22-06-04 02:11:S,41.0545,-76.2333,63.72,76,46,1.81
304,Cap-Aux-Meules,CA,22-06-04 02:16:S,47.3821,-61.8597,42.85,81,75,8.05
305,Nouadhibou,MR,22-06-04 02:16:S,20.931,-17.0347,69.78,73,100,24.16
306,Vanavara,RU,22-06-04 02:16:S,60.34,102.2797,45.95,50,32,16.11
307,Teya,RU,22-06-04 02:16:S,60.3778,92.6267,39.97,71,71,10.92
308,Great Bend,US,22-06-04 02:16:S,38.3645,-98.7648,71.04,44,0,10.36
309,Yar-Sale,RU,22-06-04 02:16:S,66.8333,70.8333,34.43,53,4,27.09
310,Taksimo,RU,22-06-04 02:16:S,56.3444,114.8794,57.56,78,100,2.35
311,Butte,US,22-06-04 02:16:S,39.6499,-121.5677,80.82,41,0,14.97
312,Sao Filipe,CV,22-06-04 02:16:S,14.8961,-24.4956,76.71,69,17,11.34
313,Alim,PH,22-06-04 02:16:S,9.5649,122.4876,85.12,66,99,2.39
314,Esso,RU,22-06-04 02:12:S,55.9333,158.7,57.0,49,58,4.5
315,Codrington,AU,22-06-04 02:16:S,-38.2667,141.9667,54.46,76,15,15.3
316,Sakakah,SA,22-06-04 02:17:S,29.9697,40.2064,81.97,16,90,4.36
317,Mayumba,GA,22-06-04 02:17:S,-3.432,10.6554,73.24,91,72,3.13
318,Hohhot,CN,22-06-04 02:17:S,40.8106,111.6522,68.29,68,20,6.71
319,Pueblo,US,22-06-04 02:14:S,38.2545,-104.6091,72.36,49,0,5.75
320,Port Macquarie,AU,22-06-04 02:17:S,-31.4333,152.9167,66.88,52,0,10.98
321,Saint-Augustin,CA,22-06-04 02:17:S,51.226,-58.6502,43.83,82,100,9.4
322,Alyangula,AU,22-06-04 02:17:S,-13.8483,136.4192,84.07,68,40,9.6
323,Antalaha,MG,22-06-04 02:17:S,-14.9003,50.2788,69.49,92,40,8.9
324,Nioro,GM,22-06-04 02:17:S,13.35,-15.75,80.73,64,2,11.43
325,Riohacha,CO,22-06-04 02:17:S,11.5444,-72.9072,78.1,88,43,4.45
326,Farsund,NO,22-06-04 02:17:S,58.0948,6.8047,51.94,100,0,7.87
327,Sibiti,CG,22-06-04 02:17:S,-3.6819,13.3499,70.12,91,94,1.7
328,Rawlins,US,22-06-04 02:17:S,41.7911,-107.2387,64.29,32,0,5.75
329,Filadelfia,US,22-06-04 02:13:S,39.9523,-75.1638,70.02,70,0,6.91
330,Rio Formoso,BR,22-06-04 02:17:S,-8.6636,-35.1586,73.94,91,95,2.53
331,Ozinki,RU,22-06-04 02:17:S,51.1786,49.6769,65.77,54,30,7.29
332,Nara,JP,22-06-04 02:17:S,34.6851,135.8049,76.5,33,50,5.32
333,Rundu,NA,22-06-04 02:17:S,-17.9333,19.7667,47.62,66,3,6.11
334,Najran,SA,22-06-04 02:17:S,17.4924,44.1277,77.65,28,39,2.62
335,Kijang,KR,22-06-04 02:17:S,35.2442,129.2139,78.53,68,100,13.44
336,Kunming,CN,22-06-04 02:17:S,25.0389,102.7183,67.93,73,75,13.42
337,Formosa,AR,22-06-04 02:17:S,-26.1775,-58.1781,49.98,93,0,3.44
338,Ochakiv,UA,22-06-04 02:17:S,46.6128,31.5498,63.7,82,0,15.79
339,Aripuana,BR,22-06-04 02:17:S,-9.1667,-60.6333,74.08,85,68,1.19
340,Ilanskiy,RU,22-06-04 02:17:S,56.2358,96.065,36.48,94,100,4.45
341,Strezhevoy,RU,22-06-04 02:17:S,60.7333,77.5889,34.29,97,100,14.56
342,Tole,UA,22-06-04 02:17:S,44.7167,33.8167,64.96,70,65,6.64
343,Pho Chai,TH,22-06-04 02:17:S,16.3283,103.7703,85.91,72,100,10.67
344,Saint-Pierre,RE,22-06-04 02:17:S,-21.3393,55.4781,73.08,68,0,23.02
345,Pedro Ii,BR,22-06-04 02:17:S,-4.4247,-41.4586,67.68,96,99,1.03
346,Luderitz,NA,22-06-04 02:17:S,-26.6481,15.1594,64.58,33,66,6.85
347,Vila Velha,BR,22-06-04 02:17:S,-20.3297,-40.2925,73.35,91,100,21.0
348,Bathsheba,BB,22-06-04 02:17:S,13.2167,-59.5167,83.01,78,20,19.57
349,Strathpeffer,GB,22-06-04 02:17:S,57.588,-4.5382,43.16,93,8,2.66
350,Lawigan,PH,22-06-04 02:17:S,10.487,122.0354,87.75,61,11,4.38
351,Leshukonskoye,RU,22-06-04 02:17:S,64.8989,45.7622,48.61,35,56,11.86
352,Jimma,ET,22-06-04 02:17:S,7.6667,36.8333,57.49,97,98,2.48
353,Plainview,US,22-06-04 02:14:S,40.7765,-73.4673,70.47,81,0,9.22
354,Kurumkan,RU,22-06-04 02:17:S,54.3,110.3,59.95,64,100,3.89
355,Indianola,US,22-06-04 02:17:S,41.3581,-93.5574,75.0,57,12,5.32
356,Isangel,VU,22-06-04 02:17:S,-19.55,169.2667,77.27,74,91,7.27
357,Salinopolis,BR,22-06-04 02:17:S,-0.6136,-47.3561,79.12,82,95,7.72
358,Yeppoon,AU,22-06-04 02:17:S,-23.1333,150.7333,74.98,65,14,4.68
359,Hofn,IS,22-06-04 02:17:S,64.2539,-15.2082,49.57,63,100,12.59
360,Liuzhou,CN,22-06-04 02:17:S,24.3126,109.3892,79.86,90,100,7.7
361,San Jose,US,22-06-04 02:16:S,37.3394,-121.895,72.28,71,100,14.97
362,Marawi,PH,22-06-04 02:17:S,7.9986,124.2928,81.0,62,65,2.39
363,La Spezia,IT,22-06-04 02:18:S,44.1105,9.8434,70.07,66,11,6.98
364,Paciran,ID,22-06-04 02:18:S,-6.8767,112.3761,82.99,75,13,4.27
365,Totma,RU,22-06-04 02:18:S,59.9747,42.7642,54.09,96,100,9.06
366,Yuxia,CN,22-06-04 02:18:S,34.0615,108.6291,66.81,90,100,4.5
367,Itarema,BR,22-06-04 02:18:S,-2.9248,-39.9167,76.6,88,41,7.38
368,Faanui,PF,22-06-04 02:18:S,-16.4833,-151.75,81.19,68,100,16.11
369,Hasaki,JP,22-06-04 02:18:S,35.7333,140.8333,77.29,66,9,11.3
370,Lagdo,CM,22-06-04 02:18:S,9.05,13.7333,82.33,57,99,3.58
371,Mozarlandia,BR,22-06-04 02:18:S,-14.7447,-50.5706,74.75,38,11,5.46
372,Pochutla,MX,22-06-04 02:18:S,15.7432,-96.4661,75.02,84,98,3.15
373,Tessalit,ML,22-06-04 02:18:S,20.1986,1.0114,92.14,9,0,16.69
374,Hachinohe,JP,22-06-04 02:18:S,40.5,141.5,57.38,82,75,14.97
375,Camabatela,AO,22-06-04 02:18:S,-8.1881,15.375,59.7,53,0,4.79
376,Sitka,US,22-06-04 02:18:S,57.0531,-135.33,62.49,55,40,0.0
377,Kamuli,UG,22-06-04 02:18:S,0.9472,33.1197,63.46,88,67,1.32
378,Palu,ID,22-06-04 02:18:S,-0.8917,119.8707,81.37,83,100,0.58
379,Xingyi,CN,22-06-04 02:18:S,24.1877,102.817,69.94,73,85,5.23
380,Santiago Del Estero,AR,22-06-04 02:18:S,-27.7951,-64.2615,50.63,58,70,8.08
381,Mnogovershinnyy,RU,22-06-04 02:18:S,53.9353,139.9242,57.88,46,7,4.21
382,Hienghene,NC,22-06-04 02:18:S,-20.6833,164.9333,75.83,65,40,5.99
383,Jodiya,IN,22-06-04 02:18:S,22.6925,70.306,82.45,76,50,18.23
384,Tuatapere,NZ,22-06-04 02:18:S,-46.1333,167.6833,49.21,70,95,2.04
385,Toppenish,US,22-06-04 02:18:S,46.3774,-120.3087,67.35,49,100,13.82
386,Sept-Iles,CA,22-06-04 02:18:S,50.2001,-66.3821,49.05,74,75,8.05
387,Darhan,MN,22-06-04 02:18:S,49.4867,105.9228,47.97,71,100,5.99
388,Lagos,NG,22-06-04 02:18:S,6.5833,3.75,73.72,86,100,4.61
389,Cravo Norte,CO,22-06-04 02:18:S,6.3017,-70.2041,72.18,96,70,3.65
390,Abu Samrah,SY,22-06-04 02:18:S,35.3029,37.1841,67.28,39,0,4.36
391,Sinnamary,GF,22-06-04 02:18:S,5.3833,-52.95,78.19,86,100,10.83
392,San Jeronimo,PE,22-06-04 02:18:S,-11.9472,-75.2829,48.4,82,100,3.83
393,Igarka,RU,22-06-04 02:18:S,67.4667,86.5833,41.63,63,97,10.56
394,Sibolga,ID,22-06-04 02:18:S,1.7427,98.7792,83.23,59,90,0.92
395,Sabya,SA,22-06-04 02:17:S,17.1495,42.6254,85.62,75,5,5.91
396,Shimanovsk,RU,22-06-04 02:18:S,52.0,127.7,67.86,46,5,5.19
397,Broken Hill,AU,22-06-04 02:18:S,-31.95,141.4333,56.57,64,1,16.78
398,Sorong,ID,22-06-04 02:18:S,-0.8833,131.25,83.75,70,48,0.13
399,Roebourne,AU,22-06-04 02:18:S,-20.7833,117.1333,69.53,45,47,16.24
400,Robertson,US,22-06-04 02:18:S,36.5167,-86.8667,73.38,70,40,5.75
401,Dzaoudzi,YT,22-06-04 02:18:S,-12.7887,45.2699,78.69,73,20,13.8
402,Taoudenni,ML,22-06-04 02:18:S,22.6783,-3.9836,96.87,13,100,11.27
403,Broome,US,22-06-04 02:18:S,42.2506,-75.833,58.8,84,0,1.92
404,Den Helder,NL,22-06-04 02:18:S,52.9599,4.7593,53.98,87,100,18.01
405,Kruisfontein,ZA,22-06-04 02:18:S,-34.0033,24.7314,51.46,52,45,6.58
406,Kolondieba,ML,22-06-04 02:19:S,11.0882,-6.8926,75.18,73,100,4.54
407,Alice Springs,AU,22-06-04 02:19:S,-23.7,133.8833,60.35,59,0,11.5
408,Longhua,CN,22-06-04 02:19:S,23.6137,114.1919,83.66,82,100,5.01
409,Praia Da Vitoria,PT,22-06-04 02:20:S,38.7333,-27.0667,66.45,88,75,14.36
410,Winnemucca,US,22-06-04 02:19:S,40.973,-117.7357,77.05,18,0,16.11
411,Rio Grande,BR,22-06-04 02:16:S,-32.035,-52.0986,55.17,66,4,12.41
412,Linxia,CN,22-06-04 02:20:S,35.6003,103.2064,61.72,54,68,2.26
413,Promyshlennaya,RU,22-06-04 02:20:S,54.9159,85.6385,46.24,63,12,5.86
414,Goderich,CA,22-06-04 02:20:S,43.7501,-81.7165,55.9,71,0,13.8
415,Gushikawa,JP,22-06-04 02:20:S,26.3544,127.8686,76.23,100,100,8.05
416,Portobelo,PA,22-06-04 02:20:S,9.55,-79.65,79.74,85,67,7.72
417,Harlingen,US,22-06-04 02:19:S,26.1906,-97.6961,82.49,83,0,8.05
418,Coahuayana,MX,22-06-04 02:20:S,18.7333,-103.6833,75.69,80,39,3.58
419,Paldiski,EE,22-06-04 02:20:S,59.3567,24.0531,52.86,87,75,9.22
420,Lianzhou,CN,22-06-04 02:20:S,24.7811,112.3825,83.12,83,98,4.79
421,Mahon,ES,22-06-04 02:20:S,39.8885,4.2658,70.36,88,0,4.61
422,Tancanhuitz,MX,22-06-04 02:20:S,21.6,-98.9667,78.19,65,0,6.22
423,Paka,MY,22-06-04 02:20:S,4.6374,103.4368,82.33,89,20,0.0
424,Chambas,CU,22-06-04 02:20:S,22.1928,-78.9136,78.19,78,100,12.01
425,Vostok,RU,22-06-04 02:20:S,46.4856,135.8833,43.84,87,100,2.91
426,Palmer,US,22-06-04 02:16:S,42.1584,-72.3287,68.43,81,40,4.61
427,Maracaju,BR,22-06-04 02:20:S,-21.6144,-55.1683,61.95,84,9,4.76
428,Stolbishche,RU,22-06-04 02:20:S,55.6468,49.216,64.85,82,40,8.99
429,Sisophon,KH,22-06-04 02:20:S,13.5859,102.9737,85.82,65,100,9.28
430,Havre-Saint-Pierre,CA,22-06-04 02:20:S,50.2334,-63.5986,44.6,81,40,2.3
431,Kirakira,SB,22-06-04 02:20:S,-10.4544,161.9205,86.0,63,100,11.83
432,Usinsk,RU,22-06-04 02:20:S,65.9939,57.5281,39.24,51,5,15.01
433,Quatre Cocos,MU,22-06-04 02:20:S,-20.2078,57.7625,71.1,76,85,21.43
434,Callaway,US,22-06-04 02:20:S,30.153,-85.5699,78.73,79,0,5.75
435,Fort Nelson,CA,22-06-04 02:20:S,58.8053,-122.7002,78.39,19,40,11.5
436,Ramotswa,BW,22-06-04 02:20:S,-24.8716,25.8699,49.78,52,0,1.66
437,Liberal,US,22-06-04 02:20:S,37.0431,-100.921,70.84,73,100,16.11
438,Darnah,LY,22-06-04 02:20:S,32.767,22.6367,72.68,79,0,18.97
439,Soubre,CI,22-06-04 02:20:S,5.7856,-6.6083,72.48,99,90,0.87
440,Pitimbu,BR,22-06-04 02:20:S,-7.4706,-34.8086,72.19,86,82,5.73
441,Peleduy,RU,22-06-04 02:20:S,59.6289,112.7406,50.49,90,100,5.14
442,Usatove,UA,22-06-04 02:20:S,46.533,30.6596,63.16,77,0,11.7
443,Yunyang,CN,22-06-04 02:20:S,33.4474,112.7142,89.17,45,53,12.37
444,Dongsheng,CN,22-06-04 02:20:S,39.8161,109.9776,68.99,27,0,15.39
445,Black River,JM,22-06-04 02:20:S,18.0264,-77.8487,78.31,84,100,14.38
446,Riyadh,SA,22-06-04 02:18:S,24.6877,46.7219,78.94,10,0,5.14
447,Oudtshoorn,ZA,22-06-04 02:20:S,-33.5907,22.2014,43.16,41,53,2.04
448,Tura,IN,22-06-04 02:20:S,25.5198,90.2201,77.5,93,91,6.67
449,Yulara,AU,22-06-04 02:20:S,-25.2406,130.9889,58.37,44,0,6.11
450,Eindhoven,NL,22-06-04 02:20:S,51.4333,5.4667,60.12,66,100,11.5
451,Lilongwe,MW,22-06-04 02:20:S,-13.9669,33.7873,53.11,93,35,5.32
452,Abha,SA,22-06-04 02:20:S,18.2164,42.5053,64.22,22,0,0.0
453,Caravelas,BR,22-06-04 02:20:S,-17.7125,-39.2481,73.47,91,84,6.87
454,Zachary,US,22-06-04 02:20:S,30.6485,-91.1565,75.07,77,20,8.05
455,Hastings,GB,22-06-04 02:21:S,50.8552,0.5729,58.78,88,100,19.51
456,San Quintin,MX,22-06-04 02:21:S,30.4833,-115.95,62.96,79,3,12.1
457,Drayton Valley,CA,22-06-04 02:21:S,53.2168,-114.9854,60.46,61,100,14.63
458,Coronon,PH,22-06-04 02:21:S,6.8792,125.4489,87.73,69,69,3.96
459,Cururupu,BR,22-06-04 02:21:S,-1.8283,-44.8683,72.99,94,99,1.61
460,Sibu,MY,22-06-04 02:21:S,2.3,111.8167,80.91,83,40,5.75
461,Villarrobledo,ES,22-06-04 02:21:S,39.2699,-2.6012,62.87,47,0,9.06
462,Honiara,SB,22-06-04 02:21:S,-9.4333,159.95,87.28,63,100,8.16
463,Tazovskiy,RU,22-06-04 02:21:S,67.4667,78.7,29.88,77,100,28.45
464,Puerto Carreno,CO,22-06-04 02:21:S,6.189,-67.4859,75.31,84,42,0.56
465,Shingu,JP,22-06-04 02:21:S,33.7333,135.9833,74.07,52,0,10.31
466,Petropavlovsk-Kamchatskiy,RU,22-06-04 02:21:S,53.0452,158.6483,64.99,30,0,13.42
467,Santa Fe,AR,22-06-04 02:21:S,-31.6333,-60.7,49.01,78,23,4.0
468,Abu Kamal,SY,22-06-04 02:21:S,34.4506,40.9171,82.69,37,50,9.57
469,Bilma,NE,22-06-04 02:21:S,18.6853,12.9164,86.56,12,0,6.49
470,Padang,ID,22-06-04 02:21:S,-0.9492,100.3543,84.25,61,25,0.45
471,Baykit,RU,22-06-04 02:21:S,61.67,96.37,39.09,79,100,7.23
472,Bekhtery,UA,22-06-04 02:21:S,46.251,32.2927,64.65,81,0,14.16
473,Adrar,MR,22-06-04 02:21:S,20.5022,-10.0711,84.58,25,42,17.47
474,Karpathos,GR,22-06-04 02:21:S,35.507,27.2132,71.56,88,29,17.27
475,Hambantota,LK,22-06-04 02:21:S,6.1241,81.1185,81.1,78,99,18.7
476,Simplicio Mendes,BR,22-06-04 02:21:S,-7.8539,-41.9103,72.95,75,53,4.21
477,San Ramon De La Nueva Oran,AR,22-06-04 02:21:S,-23.1322,-64.326,49.42,76,18,1.99
478,Eyl,SO,22-06-04 02:21:S,7.9803,49.8164,78.66,69,10,19.86
479,Jasper,US,22-06-04 02:21:S,37.2001,-94.3502,69.85,66,0,3.44
480,Takhtamygda,RU,22-06-04 02:21:S,54.1,123.5667,63.68,62,100,7.52
481,Mumford,GH,22-06-04 02:21:S,5.2618,-0.759,78.71,85,100,8.41
482,Wittenbach,CH,22-06-04 02:21:S,47.4631,9.3776,62.08,100,94,1.14
483,Sagar,IN,22-06-04 02:21:S,23.8333,78.7167,93.07,22,12,13.94
484,Krasnyy Kommunar,RU,22-06-04 02:20:S,51.9644,55.3668,62.67,72,20,2.24
485,Maine-Soroa,NE,22-06-04 02:21:S,13.2114,12.0241,83.97,25,100,3.65
486,Warrington,GB,22-06-04 02:21:S,53.3925,-2.5802,52.45,82,0,11.5
487,Hobyo,SO,22-06-04 02:21:S,5.3505,48.5268,77.45,85,36,19.8
488,San-Pedro,CI,22-06-04 02:21:S,4.7485,-6.6363,76.91,89,98,4.59
489,Narsaq,GL,22-06-04 02:21:S,60.9167,-46.05,53.82,39,0,9.1
490,Palmas De Monte Alto,BR,22-06-04 02:21:S,-14.2672,-43.1619,71.58,35,47,5.57
491,Jambi,ID,22-06-04 02:21:S,-1.6,103.6167,81.91,76,75,2.75
492,Cortez,US,22-06-04 02:19:S,37.3489,-108.5859,74.16,10,0,10.36
493,Green Valley,US,22-06-04 02:21:S,31.8543,-110.9937,93.97,10,5,1.01
494,Ardakan,IR,22-06-04 02:21:S,32.31,54.0175,77.23,16,0,2.08
495,Manjacaze,MZ,22-06-04 02:21:S,-24.7117,33.8828,59.58,93,0,2.26
496,Peebles,GB,22-06-04 02:21:S,55.6519,-3.1888,47.52,83,51,1.01
497,Eravur,LK,22-06-04 02:21:S,7.7733,81.6095,81.82,73,95,5.37
498,Toora-Khem,RU,22-06-04 02:21:S,52.4675,96.11,55.74,35,100,5.28
499,Rawson,AR,22-06-04 02:21:S,-43.3002,-65.1023,44.89,87,40,17.27
500,Wad Rawah,SD,22-06-04 02:21:S,15.1603,33.1397,87.98,33,41,14.16
501,Bria,CF,22-06-04 02:21:S,6.5423,21.9863,68.61,99,100,2.98
502,Pacayas,CR,22-06-04 02:22:S,9.8071,-84.0476,63.5,99,97,1.45
503,Saint-Agapit,CA,22-06-04 02:22:S,46.5629,-71.4352,52.74,98,100,6.29
504,Ketchikan,US,22-06-04 02:22:S,55.3422,-131.6461,64.87,63,40,3.44
505,Natal,BR,22-06-04 02:21:S,-5.795,-35.2094,77.22,94,0,5.75
506,Kaeo,NZ,22-06-04 02:22:S,-35.1,173.7833,64.33,71,54,3.62
507,Klaksvik,FO,22-06-04 02:22:S,62.2266,-6.589,50.92,86,94,14.97
508,Tual,ID,22-06-04 02:22:S,-5.6667,132.75,83.88,69,92,3.22
509,Esperance,AU,22-06-04 02:22:S,-33.8667,121.9,53.44,74,100,19.93
510,Aklavik,CA,22-06-04 02:22:S,68.2191,-135.0107,38.68,61,90,15.7
511,Acapulco,MX,22-06-04 02:22:S,16.8634,-99.8901,80.42,78,40,4.61
512,Phuket,TH,22-06-04 02:22:S,8.0,98.25,86.09,79,40,9.22
513,Los Andes,CL,22-06-04 02:22:S,-32.8337,-70.5983,48.0,90,100,2.77
514,Grafton,US,22-06-04 02:20:S,42.207,-71.6856,60.31,89,97,1.99
515,Daru,PG,22-06-04 02:22:S,-9.0763,143.2092,81.27,84,93,12.5
516,Nurota,UZ,22-06-04 02:22:S,40.5614,65.6886,71.4,40,0,7.94
517,Conakry,GN,22-06-04 02:22:S,9.538,-13.6773,80.73,78,99,1.74
518,Malacacheta,BR,22-06-04 02:22:S,-17.8422,-42.0767,63.07,80,98,4.38
519,Fallon,US,22-06-04 02:22:S,39.4735,-118.7774,75.07,22,75,24.16
520,Stepnogorsk,KZ,22-06-04 02:22:S,52.3544,71.8869,48.16,60,82,7.81
521,Luena,AO,22-06-04 02:22:S,-11.7833,19.9167,48.96,77,6,5.17
522,Half Moon Bay,US,22-06-04 02:22:S,37.4636,-122.4286,70.88,81,75,14.97
523,Buraydah,SA,22-06-04 02:22:S,26.326,43.975,75.65,12,0,9.15
524,Tongren,CN,22-06-04 02:22:S,27.7172,109.1853,76.03,95,100,1.14
525,Mazamari,PE,22-06-04 02:22:S,-11.3258,-74.5308,68.63,98,100,1.9
526,Huarmey,PE,22-06-04 02:22:S,-10.0681,-78.1522,65.08,86,100,4.52
527,Zhovtneve,UA,22-06-04 02:22:S,50.6637,24.2492,53.6,84,100,8.21
528,Kathmandu,NP,22-06-04 02:18:S,27.7167,85.3167,71.82,88,75,2.3
529,Oparino,RU,22-06-04 02:20:S,59.8518,48.2783,56.62,72,93,10.16
530,Turukhansk,RU,22-06-04 02:22:S,65.8167,87.9833,43.66,52,33,15.01
531,Port-Gentil,GA,22-06-04 02:22:S,-0.7193,8.7815,75.65,89,100,12.35
532,Mogadishu,SO,22-06-04 02:22:S,2.0371,45.3438,78.51,81,15,17.07
533,Vasudevanallur,IN,22-06-04 02:22:S,9.2333,77.4167,82.02,66,100,5.17
534,Beyneu,KZ,22-06-04 02:22:S,45.3167,55.2,75.31,21,87,2.37
535,Novoagansk,RU,22-06-04 02:22:S,61.9449,76.6625,34.39,97,100,15.05
536,Aleksandrov Gay,RU,22-06-04 02:21:S,50.147,48.5704,66.07,49,11,7.11
537,Gelemso,ET,22-06-04 02:22:S,8.8167,40.5167,56.44,90,95,5.59
538,Ambilobe,MG,22-06-04 02:22:S,-13.2,49.05,67.1,79,0,4.25
539,Mamontovo,RU,22-06-04 02:22:S,52.7055,81.6244,46.35,58,100,9.71
540,Mangrol,IN,22-06-04 02:22:S,21.1167,70.1167,82.22,78,52,13.53
541,Bairiki,KI,22-06-04 02:22:S,1.3292,172.9752,86.0,66,20,4.61
542,Grand Gaube,MU,22-06-04 02:23:S,-20.0064,57.6608,71.38,78,53,11.99
543,Lagunas,PE,22-06-04 02:21:S,-5.2269,-75.6753,72.52,98,100,1.05
544,Kloulklubed,PW,22-06-04 02:23:S,7.0419,134.2556,84.7,68,11,5.28
545,Danshui,CN,22-06-04 02:23:S,22.7984,114.4672,88.32,63,100,8.7
546,Perth,AU,22-06-04 02:19:S,-31.9333,115.8333,60.67,61,20,11.5
547,Henties Bay,NA,22-06-04 02:23:S,-22.116,14.2845,70.83,34,3,16.02
548,Yarmouth,US,22-06-04 02:23:S,41.7057,-70.2286,57.54,95,100,8.05
549,Doaba,PK,22-06-04 02:24:S,33.4244,70.7364,85.69,15,0,3.69
550,Ngunguru,NZ,22-06-04 02:24:S,-35.6167,174.5,61.79,50,76,5.64
551,Roald,NO,22-06-04 02:24:S,62.5833,6.1333,50.16,87,100,5.75
552,Cap Malheureux,MU,22-06-04 02:24:S,-19.9842,57.6142,71.47,78,45,11.99
553,Maneadero,MX,22-06-04 02:21:S,31.7167,-116.5667,63.1,78,10,1.99
554,Ndele,CF,22-06-04 02:24:S,8.4109,20.6473,70.41,93,100,1.45
555,San Carlos Del Zulia,VE,22-06-04 02:24:S,9.0,-71.9135,76.62,82,100,4.79
556,Carroll,US,22-06-04 02:24:S,39.5501,-77.0164,68.31,64,35,1.99
